epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore
1,0.842637300491333,0.8470346331596375,0.8426355123519897,0.8470328450202942,1.805501597118564e-06,1.8130357375412132e-06,0.76629623486482,0.7552204176334106,0.4870640432695028,0.47744568289983585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630480167014614,0.1791044776119403,0.25062199369713056,0.26218097447795824,0.7541701277489596,0.7762235519066047,0.44549009125997585,0.42481206927111026,0.001,0.2,0.5604448044173955,0.5086541701549498
2,0.684543788433075,0.6863228678703308,0.6845408082008362,0.686319887638092,2.9647169412783114e-06,2.9736636406596517e-06,0.8122408359595289,0.8039443155452436,0.525817782487164,0.518387314439946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27139874739039666,0.23880597014925373,0.2006966329407862,0.2088167053364269,0.8451020748363015,0.8582130643390103,0.5608478231193851,0.5462543127260598,0.001,0.1925,0.6176429309206911,0.5854691206650532
3,0.5692183375358582,0.5688709020614624,0.5692147612571716,0.5688673257827759,3.598599732868024e-06,3.5987497994938167e-06,0.8367888538729474,0.8410672853828306,0.5469741130619228,0.5511553326928224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302713987473904,0.31343283582089554,0.1715043954221264,0.16937354988399073,0.8827787446838963,0.8856417593058818,0.6386075486347098,0.6354164517526666,0.001,0.185,0.6622713365587257,0.644168511763507
4,0.485745370388031,0.48409947752952576,0.485741525888443,0.48409563302993774,3.858812306134496e-06,3.843387275992427e-06,0.8493945928014596,0.8526682134570766,0.5580226225387516,0.5616450765467887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29227557411273486,0.3283582089552239,0.1574058716205009,0.1554524361948956,0.9012440816614801,0.9006479445681318,0.6731888355159917,0.6734380439456924,0.001,0.17750000000000002,0.6774264309587951,0.6694065967357217
5,0.4266330301761627,0.42452535033226013,0.4266291558742523,0.4245215058326721,3.881485099554993e-06,3.8514040170412045e-06,0.8616686017581688,0.8619489559164734,0.5687921777746975,0.570416033830668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818371607515658,0.29850746268656714,0.14430253773428428,0.14617169373549885,0.913296682558856,0.9120990105743073,0.7030681242474514,0.693091767290927,0.001,0.17,0.6857915304741432,0.6854039871458623
6,0.38679084181785583,0.384962797164917,0.3867870569229126,0.38495907187461853,3.7716022234235425e-06,3.734133770194603e-06,0.8669762813070161,0.8689095127610209,0.5736287046160156,0.5761422496449238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776617954070981,0.31343283582089554,0.1366727483828164,0.1368909512761021,0.9230306794886133,0.9218967844925077,0.728077325137851,0.7206909819963953,0.001,0.1625,0.6958906741478038,0.7000820823981819
7,0.36309272050857544,0.36219799518585205,0.36308911442756653,0.3621944189071655,3.6127569273958215e-06,3.578013320293394e-06,0.8752695306020899,0.8805104408352669,0.5809359447776972,0.5856485817152609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25260960334029225,0.29850746268656714,0.12721844418643224,0.12296983758700696,0.9304880983777254,0.9290045192965101,0.7518630874167592,0.757170883847276,0.001,0.155,0.7092236365047557,0.7163907831548136
8,0.3522515594959259,0.3528282642364502,0.35224810242652893,0.3528248369693756,3.4676529594435124e-06,3.440934733589529e-06,0.881572400066346,0.882830626450116,0.5864072715374359,0.5875297561228322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24634655532359082,0.2835820895522388,0.12025211477857024,0.11948955916473318,0.936673927744922,0.9349168949302152,0.7685069870734066,0.7685412431930538,0.001,0.1475,0.7119371644806862,0.7203137601666133
9,0.35057440400123596,0.35293176770210266,0.35057103633880615,0.35292840003967285,3.3783271646825597e-06,3.35403728968231e-06,0.8878752695306021,0.8932714617169374,0.591708425745797,0.5960212924105391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24008350730688935,0.26865671641791045,0.11378338032841268,0.10788863109048724,0.9424930594365838,0.9404839761553173,0.7819771751014928,0.7956193813424379,0.001,0.14,0.7229463177389531,0.7315333442824996
10,0.3533690869808197,0.35770031809806824,0.3533657193183899,0.3576969802379608,3.357550667715259e-06,3.3321973660349613e-06,0.8938464090230552,0.8979118329466357,0.5965792111591659,0.5997671325549608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22755741127348644,0.2537313432835821,0.10748051086415658,0.10324825986078887,0.9479316396927063,0.9452318098032446,0.7955672958821726,0.8045799472847669,0.001,0.1325,0.7269349592873322,0.7351142148889623
11,0.35556235909461975,0.36175480484962463,0.35555896162986755,0.3617514371871948,3.399786692170892e-06,3.3800229175540153e-06,0.8966661137833803,0.9013921113689095,0.5987779505486083,0.6025589225589226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21920668058455114,0.2537313432835821,0.10399734616022557,0.09976798143851508,0.9523776848634337,0.9494960461388433,0.8048165323889136,0.8112790709245972,0.001,0.125,0.7304811878081808,0.7381668375128739
12,0.3550259470939636,0.362179160118103,0.35502246022224426,0.36217567324638367,3.4911829516204307e-06,3.481292651486001e-06,0.8999834135014099,0.9025522041763341,0.601490529184781,0.6034862352584346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20668058455114824,0.2537313432835821,0.10068004644219605,0.09860788863109049,0.9554961029316686,0.9520550444904714,0.8112859869792733,0.8135080695297541,0.001,0.11750000000000001,0.7316623291937315,0.739277803026385
13,0.3513774275779724,0.35875967144966125,0.3513737916946411,0.35875603556632996,3.6245075989427278e-06,3.6244186958356295e-06,0.9031348482335378,0.9025522041763341,0.6037873709436788,0.6034862352584346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20250521920668058,0.2537313432835821,0.097528611710068,0.09860788863109049,0.9576671553565972,0.9539033666792402,0.8170562590274557,0.8135080695297541,0.001,0.11,0.7316623291937315,0.7396767080056139
14,0.3457444906234741,0.3530518710613251,0.3457406759262085,0.35304805636405945,3.8031505482649663e-06,3.813918056039256e-06,0.9041300381489468,0.9071925754060325,0.6045173852399423,0.628325779342833,0.0,1.0,0.0,0.03333333333333333,0.0,0.06451612903225806,0.0,0.04132231404958678,0.19206680584551147,0.23880597014925373,0.09636755680875767,0.0951276102088167,0.9590829677505409,0.955022719357704,0.8198542442476535,0.8165213000821709,0.001,0.10250000000000001,0.7409424675922089,0.7470901629111422
15,0.33995264768600464,0.3473235070705414,0.3399486243724823,0.34731945395469666,4.022039320261683e-06,4.047200491186231e-06,0.9076132028528777,0.9071925754060325,0.6607923295692459,0.6802795015076204,0.76,0.6666666666666666,0.09178743961352658,0.13333333333333333,0.16379310344827586,0.2222222222222222,0.11137162954279016,0.15873015873015872,0.17536534446764093,0.1791044776119403,0.0927185271189252,0.0951276102088167,0.9599067715342967,0.9557700464887816,0.8300501474000203,0.8208281369335925,0.001,0.09499999999999999,0.7555395751775925,0.75484193176116
16,0.33477258682250977,0.34232476353645325,0.33476829528808594,0.34232044219970703,4.28740759161883e-06,4.328840987000149e-06,0.9112622325427102,0.9129930394431555,0.7438399073935799,0.7676534868771968,0.6703296703296703,0.6875,0.2946859903381642,0.36666666666666664,0.40939597315436244,0.4782608695652174,0.3318824809575625,0.4044117647058823,0.12108559498956159,0.11940298507462686,0.08906949742909272,0.08816705336426914,0.9603193169008151,0.9566676782571126,0.843511501106247,0.8445209090656824,0.001,0.0875,0.7932422817695713,0.7773319910214634
17,0.33031994104385376,0.33807802200317383,0.33031535148620605,0.33807337284088135,4.598152372636832e-06,4.6511177060892805e-06,0.9140819373030353,0.91415313225058,0.7924920432061416,0.8144493530123206,0.6556291390728477,0.6428571428571429,0.4782608695652174,0.6,0.553072625698324,0.6206896551724138,0.5056179775280899,0.6081081081081081,0.06889352818371608,0.04477611940298507,0.08624979266876762,0.08700696055684455,0.960612648075676,0.956910756504187,0.8539927883659946,0.8541660258297556,0.001,0.08,0.8167609872791614,0.7889117762626447
18,0.32534059882164,0.33322256803512573,0.32533565163612366,0.333217591047287,4.936600362270838e-06,4.990401521354215e-06,0.9159064521479515,0.9164733178654292,0.8120174122125419,0.8199491345043591,0.6368421052631579,0.6333333333333333,0.5845410628019324,0.6333333333333333,0.6095717884130982,0.6333333333333333,0.594302554027505,0.6333333333333333,0.04801670146137787,0.04477611940298507,0.08442527782385138,0.08352668213457076,0.9610453985611289,0.9577902132928178,0.8603504543802598,0.8647147552990209,0.001,0.07249999999999998,0.8229819226613007,0.7940962223998865
19,0.31881770491600037,0.32659900188446045,0.31881245970726013,0.32659369707107544,5.257992597762495e-06,5.303729267325252e-06,0.9160723171338531,0.9164733178654292,0.8153441993684533,0.8199491345043591,0.625615763546798,0.6333333333333333,0.6135265700483091,0.6333333333333333,0.6195121951219512,0.6333333333333333,0.6159068865179437,0.6333333333333333,0.033402922755741124,0.029850746268656716,0.08425941283794991,0.08352668213457076,0.9616604266434359,0.9585828215896552,0.8616900099604227,0.8647147552990209,0.001,0.065,0.8222356540045842,0.7942991098540261
20,0.3104130029678345,0.3177156448364258,0.31040745973587036,0.3177100718021393,5.536828666663496e-06,5.569114819081733e-06,0.916404047105656,0.9187935034802784,0.8169386665228676,0.8356824346740042,0.6190476190476191,0.65625,0.6280193236714976,0.7,0.6235011990407674,0.6774193548387096,0.626204238921002,0.6907894736842105,0.027139874739039668,0.029850746268656716,0.08409354785204844,0.08120649651972157,0.9624768785436489,0.9598435001974389,0.8619974928324412,0.8695565701636055,0.001,0.057499999999999996,0.831788990935976,0.8012711716463674
21,0.3005863428115845,0.30700263381004333,0.30058059096336365,0.3069968521595001,5.762728051195154e-06,5.775712452305015e-06,0.9167357770774589,0.9187935034802784,0.8179787138128827,0.8322647802073416,0.6292682926829268,0.6363636363636364,0.6231884057971014,0.7,0.6262135922330098,0.6666666666666666,0.6243949661181026,0.6862745098039216,0.020876826722338204,0.014925373134328358,0.08376181788024548,0.08120649651972157,0.9634853973166733,0.9614357483482605,0.8620853111331805,0.8700409218177902,0.001,0.04999999999999999,0.8303221131926922,0.8016178589406587
22,0.2902992367744446,0.29567962884902954,0.29029327630996704,0.295673668384552,5.967682682239683e-06,5.958936071692733e-06,0.9165699120915575,0.9176334106728539,0.8172557487748491,0.8284766401698227,0.6305418719211823,0.6176470588235294,0.6183574879227053,0.7,0.624390243902439,0.65625,0.6207565470417071,0.6818181818181818,0.022964509394572025,0.014925373134328358,0.08392768286614696,0.08352668213457076,0.9645597406348866,0.9628341838950961,0.8616421390219398,0.8632297571978695,0.001,0.04249999999999998,0.827663926732181,0.8007350984030159
23,0.28088611364364624,0.28515076637268066,0.2808799147605896,0.2851445972919464,6.188931365613826e-06,6.156274594104616e-06,0.9160723171338531,0.9211136890951276,0.8140241222316688,0.8377127233897183,0.6326530612244898,0.65625,0.5990338164251208,0.7,0.6153846153846154,0.6774193548387096,0.60546875,0.6907894736842105,0.033402922755741124,0.029850746268656716,0.08442527782385138,0.08004640371229699,0.9655523067343368,0.964181994321429,0.8602786718104991,0.8676410161031501,0.001,0.035,0.8331548027077598,0.8068376995954497
24,0.2732521891593933,0.27655136585235596,0.27324575185775757,0.276544988155365,6.440337074309355e-06,6.387230314430781e-06,0.9160723171338531,0.9187935034802784,0.810363165188038,0.8290043816718384,0.6363636363636364,0.6451612903225806,0.5748792270531401,0.6666666666666666,0.6040609137055838,0.6557377049180327,0.5862068965517241,0.6622516556291391,0.04175365344467641,0.029850746268656716,0.08442527782385138,0.08236658932714618,0.9664843618932347,0.9653619095491367,0.8594948723605242,0.8632952861791938,0.001,0.027499999999999997,0.8272702065922194,0.8038240109679968
25,0.26746711134910583,0.2700731158256531,0.2674603760242462,0.2700664699077606,6.729237611580174e-06,6.659773589490214e-06,0.916404047105656,0.9176334106728539,0.8086585840754313,0.8281667236399487,0.6408839779005525,0.6451612903225806,0.5603864734299517,0.6666666666666666,0.5979381443298969,0.6557377049180327,0.5748265609514371,0.6622516556291391,0.05010438413361169,0.029850746268656716,0.08409354785204844,0.08352668213457076,0.9672273730042654,0.9662933722038112,0.8595479771720285,0.8614773892044961,0.001,0.01999999999999999,0.8261596959179996,0.8034909061661338
26,0.26342371106147766,0.2655450999736786,0.2634166479110718,0.26553812623023987,7.048654879326932e-06,6.969062269490678e-06,0.9159064521479515,0.9187935034802784,0.8010029012690674,0.8291236672316394,0.6484848484848484,0.6451612903225806,0.5169082125603864,0.6666666666666666,0.5752688172043011,0.6557377049180327,0.53877139979859,0.6622516556291391,0.06889352818371608,0.04477611940298507,0.08459114280975286,0.08236658932714618,0.9678418453844895,0.9668622755860099,0.8573686387098016,0.8634033038834741,0.001,0.01999999999999999,0.828044606460558,0.8058254025466902
27,0.26074495911598206,0.26260945200920105,0.2607375681400299,0.26260215044021606,7.389230177068384e-06,7.305140570679214e-06,0.9152429922043457,0.9176334106728539,0.7965549244978195,0.8281667236399487,0.6477987421383647,0.6451612903225806,0.4975845410628019,0.6666666666666666,0.5628415300546448,0.6557377049180327,0.5217831813576495,0.6622516556291391,0.081419624217119,0.04477611940298507,0.08525460275335876,0.08352668213457076,0.9682990101991522,0.9676523738301239,0.855784605567391,0.8614773892044961,0.001,0.01999999999999999,0.8269059645747161,0.8050207150067786
28,0.2589212954044342,0.2608340382575989,0.2589135468006134,0.26082637906074524,7.738936801615637e-06,7.655220542801544e-06,0.9154088571902471,0.9211136890951276,0.7955963736326092,0.837279508813556,0.6558441558441559,0.6896551724137931,0.48792270531400966,0.6666666666666666,0.5595567867036011,0.6779661016949152,0.5142566191446029,0.6711409395973154,0.09394572025052192,0.1044776119402985,0.08508873776745729,0.07888631090487239,0.9686608383173466,0.9680016876112311,0.8556187811018447,0.8714414801687912,0.001,0.01999999999999999,0.8355060453752536,0.8126048221474644
29,0.25738269090652466,0.259653240442276,0.2573746144771576,0.2596452236175537,8.09106495580636e-06,8.014026207092684e-06,0.9150771272184441,0.9222737819025522,0.7959056053230963,0.8452664070995124,0.6601307189542484,0.7,0.48792270531400966,0.7,0.5611111111111111,0.7,0.5147808358817533,0.7,0.10438413361169102,0.11940298507462686,0.08542046773926024,0.0777262180974478,0.9689607561413928,0.9683863045240618,0.8550506140061656,0.8739595563683662,0.001,0.01999999999999999,0.8410686816555963,0.8162951977222032
30,0.2561974823474884,0.25913989543914795,0.2561890482902527,0.259131520986557,8.429298759438097e-06,8.363380402443e-06,0.9149112622325427,0.919953596287703,0.7937733516568367,0.8435892711984653,0.66,0.7,0.4782608695652174,0.7,0.5546218487394958,0.7,0.5061349693251534,0.7,0.11691022964509394,0.11940298507462686,0.0857521977110632,0.08004640371229699,0.9692434230646935,0.9686590163057889,0.8537109371840594,0.8703001862262365,0.001,0.01999999999999999,0.8388439418945202,0.8140294343816026
31,0.25499123334884644,0.25871726870536804,0.25498250126838684,0.25870856642723083,8.74582019605441e-06,8.697771590959746e-06,0.9154088571902471,0.9211136890951276,0.7975239781857199,0.844543835967388,0.6623376623376623,0.7,0.4927536231884058,0.7,0.5650969529085873,0.7,0.5193482688391039,0.7,0.12108559498956159,0.11940298507462686,0.08525460275335876,0.07888631090487239,0.9694941140745575,0.9688337336353379,0.8549134470112928,0.872230602226853,0.001,0.01999999999999999,0.8399830210963308,0.8152112986204664
32,0.2538148760795593,0.25848981738090515,0.25380584597587585,0.25848081707954407,9.037015843205154e-06,9.01342627912527e-06,0.9160723171338531,0.9187935034802784,0.805969608983053,0.8392159680453424,0.6626506024096386,0.6774193548387096,0.5314009661835749,0.7,0.5898123324396782,0.6885245901639344,0.5533199195171027,0.695364238410596,0.1127348643006263,0.1044776119402985,0.08459114280975286,0.08120649651972157,0.9697536283027236,0.9689938077631286,0.8570803445350801,0.8690685946898353,0.001,0.01999999999999999,0.8362579677082651,0.8118924955805091
33,0.2525874972343445,0.2583105266094208,0.2525781989097595,0.2583012282848358,9.304342711402569e-06,9.309404049417935e-06,0.9165699120915575,0.919953596287703,0.8091289154326673,0.8401707727480083,0.6551724137931034,0.6774193548387096,0.5507246376811594,0.7,0.5984251968503937,0.6885245901639344,0.5688622754491018,0.695364238410596,0.11064718162839249,0.11940298507462686,0.08409354785204844,0.08004640371229699,0.9700523837238203,0.9690972354354942,0.8585906176440248,0.870989992061323,0.001,0.01999999999999999,0.8381419867657971,0.8136277041491699
34,0.2514767348766327,0.2582584619522095,0.25146719813346863,0.25824886560440063,9.544147360429633e-06,9.582449820300099e-06,0.9165699120915575,0.9176334106728539,0.8122779883633937,0.8319018943494769,0.6519337016574586,0.6363636363636364,0.5700483091787439,0.7,0.6082474226804123,0.6666666666666666,0.5847373637264619,0.6862745098039216,0.10438413361169102,0.08955223880597014,0.08409354785204844,0.08352668213457076,0.9703425490262295,0.969186660625658,0.8591814675484949,0.862829765089414,0.001,0.01999999999999999,0.8321234294160341,0.8085373601523006
35,0.25034603476524353,0.25801804661750793,0.25033625960350037,0.25800821185112,9.765248250914738e-06,9.838901860348415e-06,0.9169016420633604,0.9187935034802784,0.8120353114295034,0.832739156268568,0.6483516483516484,0.6363636363636364,0.5700483091787439,0.7,0.6066838046272494,0.6666666666666666,0.5841584158415841,0.6862745098039216,0.10647181628392484,0.08955223880597014,0.08376181788024548,0.08236658932714618,0.9706484331020273,0.9693609439861165,0.859805003805088,0.8646304367467935,0.001,0.01999999999999999,0.8332313166813763,0.8096644652426919
36,0.24943259358406067,0.25790563225746155,0.24942262470722198,0.2578955590724945,9.968128324544523e-06,1.0077727893076371e-05,0.9169016420633604,0.919953596287703,0.8129690456244704,0.8335776999264737,0.6368421052631579,0.6363636363636364,0.5845410628019324,0.7,0.6095717884130982,0.6666666666666666,0.594302554027505,0.6862745098039216,0.09603340292275574,0.08955223880597014,0.083595952894344,0.08120649651972157,0.9709155411631899,0.9695136264054486,0.8613041333108518,0.8664325189814576,0.001,0.01999999999999999,0.8343395437071923,0.8107809753690011
37,0.24873346090316772,0.25772079825401306,0.24872329831123352,0.2577104866504669,1.0163839760934934e-05,1.0305015166522935e-05,0.9180626969646708,0.9187935034802784,0.8194743733831346,0.832619970339972,0.6414141414141414,0.6363636363636364,0.6135265700483091,0.7,0.6271604938271605,0.6666666666666666,0.6189083820662767,0.6862745098039216,0.08977035490605428,0.05970149253731343,0.08243489799303368,0.08236658932714618,0.9711839866966946,0.969528592628949,0.8638712557533225,0.8645243518586296,0.001,0.01999999999999999,0.8317109480418592,0.8084160138528126
38,0.24827849864959717,0.2575796842575073,0.24826815724372864,0.25756916403770447,1.0346254384785425e-05,1.0514729183341842e-05,0.9188920218941782,0.919953596287703,0.8243635727241662,0.8399693288847182,0.6485148514851485,0.6470588235294118,0.6328502415458938,0.7333333333333333,0.6405867970660146,0.6875,0.6359223300970874,0.7142857142857143,0.08768267223382047,0.04477611940298507,0.0816055730635263,0.08120649651972157,0.971422555939062,0.969892958809468,0.8655388460739585,0.8668223095806225,0.001,0.01999999999999999,0.8355994896709216,0.8106740435554356
39,0.24815787374973297,0.25755345821380615,0.2481473684310913,0.25754275918006897,1.050844366545789e-05,1.0694163393054623e-05,0.919223751865981,0.9222737819025522,0.8241767692185517,0.8417722343864039,0.6407766990291263,0.6470588235294118,0.6376811594202898,0.7333333333333333,0.639225181598063,0.6875,0.6382978723404256,0.7142857142857143,0.081419624217119,0.04477611940298507,0.08127384309172334,0.07888631090487239,0.9716457871936394,0.970118453970738,0.8663674993866654,0.8705216898700496,0.001,0.01999999999999999,0.8378428079141561,0.8129819704077993
40,0.24827840924263,0.25758036971092224,0.2482677549123764,0.2575695216655731,1.0651950105966534e-05,1.0846880286408123e-05,0.9190578868800796,0.9234338747099768,0.8228723392526426,0.842730783462544,0.6435643564356436,0.6470588235294118,0.6280193236714976,0.7333333333333333,0.6356968215158925,0.6875,0.6310679611650485,0.7142857142857143,0.07515657620041753,0.04477611940298507,0.08143970807762481,0.0777262180974478,0.9718735507208413,0.9704206560375951,0.8657392029834409,0.8724212043603042,0.001,0.01999999999999999,0.8389776503201345,0.8141497219573265
41,0.2484901249408722,0.25761884450912476,0.24847933650016785,0.2576078474521637,1.0791900422191247e-05,1.0990775081154425e-05,0.919223751865981,0.9234338747099768,0.8229915477235247,0.842730783462544,0.6435643564356436,0.6470588235294118,0.6280193236714976,0.7333333333333333,0.6356968215158925,0.6875,0.6310679611650485,0.7142857142857143,0.0709812108559499,0.04477611940298507,0.08127384309172334,0.0777262180974478,0.9720658742616773,0.9707127077185933,0.8660016181699624,0.8724212043603042,0.001,0.01999999999999999,0.8389776503201345,0.8141537856529956
42,0.2485663741827011,0.2575523257255554,0.24855543673038483,0.2575411796569824,1.0944630048470572e-05,1.1146816177642904e-05,0.919223751865981,0.9222737819025522,0.8223986567682345,0.8418877537744992,0.645,0.6470588235294118,0.6231884057971014,0.7333333333333333,0.6339066339066339,0.6875,0.6274319066147859,0.7142857142857143,0.06263048016701461,0.029850746268656716,0.08127384309172334,0.07888631090487239,0.9722691735411305,0.9710214364245809,0.8658256736660477,0.870622743295282,0.001,0.01999999999999999,0.837123249210034,0.8124290164468958
43,0.24866512417793274,0.25750255584716797,0.24865402281284332,0.25749126076698303,1.1105725207016803e-05,1.130756481870776e-05,0.919555481837784,0.9222737819025522,0.8214335207903685,0.8418877537744992,0.6479591836734694,0.6470588235294118,0.6135265700483091,0.7333333333333333,0.630272952853598,0.6875,0.6201171874999999,0.7142857142857143,0.060542797494780795,0.029850746268656716,0.08094211311992039,0.07888631090487239,0.9724664675542133,0.9712795604782237,0.8659993281803162,0.870622743295282,0.001,0.01999999999999999,0.837123249210034,0.8124424319623186
44,0.2487514615058899,0.2575131356716156,0.24874018132686615,0.25750163197517395,1.128632175095845e-05,1.1489729331515264e-05,0.919887211809587,0.9222737819025522,0.8231236656966624,0.8418877537744992,0.6580310880829016,0.6470588235294118,0.6135265700483091,0.7333333333333333,0.635,0.6875,0.6219392752203722,0.7142857142857143,0.060542797494780795,0.029850746268656716,0.08061038314811743,0.07888631090487239,0.972690320954429,0.971633591425002,0.8662622253506038,0.870622743295282,0.001,0.01999999999999999,0.837123249210034,0.8124449767826274
45,0.24845477938652039,0.25717341899871826,0.24844329059123993,0.2571617066860199,1.1494833415781613e-05,1.1703047675837297e-05,0.919555481837784,0.9211136890951276,0.8216638639687995,0.8344175368612966,0.6613756613756614,0.6363636363636364,0.6038647342995169,0.7,0.6313131313131313,0.6666666666666666,0.6145526057030483,0.6862745098039216,0.060542797494780795,0.029850746268656716,0.08094211311992039,0.08004640371229699,0.9729086333074516,0.971915955957043,0.8653789601396289,0.8682360134515439,0.001,0.01999999999999999,0.8324630372691477,0.8096120459412796
46,0.24765576422214508,0.2563283145427704,0.24764403700828552,0.2563163638114929,1.1723976058419794e-05,1.1937442650378216e-05,0.919555481837784,0.9211136890951276,0.8199432625737005,0.8344175368612966,0.6612903225806451,0.6363636363636364,0.5942028985507246,0.7,0.6259541984732825,0.6666666666666666,0.606508875739645,0.6862745098039216,0.06263048016701461,0.029850746268656716,0.08094211311992039,0.08004640371229699,0.9731406375666843,0.9721624781786261,0.865127049273867,0.8682360134515439,0.001,0.01999999999999999,0.8324630372691477,0.8097157915508014
47,0.24631528556346893,0.2550618052482605,0.24630330502986908,0.25504958629608154,1.1981742318312172e-05,1.2205485290905926e-05,0.919555481837784,0.9187935034802784,0.8185826506492702,0.8257674293739067,0.6703910614525139,0.625,0.5797101449275363,0.6666666666666666,0.6217616580310881,0.6451612903225806,0.5958291956305859,0.6578947368421052,0.0709812108559499,0.014925373134328358,0.08094211311992039,0.08236658932714618,0.9733686566472665,0.9723704082120043,0.8645620019856002,0.8639125940215487,0.001,0.01999999999999999,0.8258571470033597,0.8051872821799212
48,0.24479489028453827,0.2537798583507538,0.24478262662887573,0.25376734137535095,1.2262980817467906e-05,1.250550940312678e-05,0.9193896168518826,0.9211136890951276,0.8178107973577818,0.8342709264260115,0.672316384180791,0.6666666666666666,0.5748792270531401,0.6666666666666666,0.6197916666666666,0.6666666666666666,0.5920398009950248,0.6666666666666666,0.0709812108559499,0.04477611940298507,0.08110797810582186,0.08004640371229699,0.9735889223490993,0.9724724077751796,0.8641149574560574,0.8665407713342435,0.001,0.01999999999999999,0.8309795742510152,0.809569693314613
49,0.24303683638572693,0.25232574343681335,0.24302427470684052,0.25231292843818665,1.2554771274153609e-05,1.2819101357308682e-05,0.919555481837784,0.9211136890951276,0.8190796616619394,0.8342709264260115,0.6741573033707865,0.6666666666666666,0.5797101449275363,0.6666666666666666,0.6233766233766234,0.6666666666666666,0.5964214711729623,0.6666666666666666,0.0709812108559499,0.04477611940298507,0.08094211311992039,0.08004640371229699,0.9738103536271202,0.972650965532566,0.8644718237820546,0.8665407713342435,0.001,0.01999999999999999,0.8309795742510152,0.8097290259178294
50,0.2412765771150589,0.25092312693595886,0.2412637174129486,0.2509099841117859,1.2859132766607217e-05,1.3147213394404389e-05,0.919555481837784,0.9222737819025522,0.8202232985752752,0.8352239251542363,0.6759776536312849,0.6666666666666666,0.5845410628019324,0.6666666666666666,0.6269430051813472,0.6666666666666666,0.6007944389275075,0.6666666666666666,0.06889352818371608,0.04477611940298507,0.08094211311992039,0.07888631090487239,0.9740300787992101,0.9728400101039215,0.8645620019856002,0.8684726787629369,0.001,0.01999999999999999,0.8321187205629677,0.8110498714201693
51,0.23953939974308014,0.24959486722946167,0.23952622711658478,0.24958138167858124,1.3170120837457944e-05,1.348521254840307e-05,0.9200530767954884,0.9211136890951276,0.8217346403666829,0.8342709264260115,0.6777777777777778,0.6666666666666666,0.5893719806763285,0.6666666666666666,0.6304909560723514,0.6666666666666666,0.6051587301587301,0.6666666666666666,0.06889352818371608,0.04477611940298507,0.08044451816221596,0.08004640371229699,0.9742311497972512,0.9729999428855631,0.8654661428571493,0.8665407713342435,0.001,0.01999999999999999,0.8309795742510152,0.8100184864874495
