epoch,train_Loss,val_Loss,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,Learning_Rate
51,0.27482476830482483,0.31318533420562744,0.9213799966827003,0.919953596287703,0.835322259314665,0.8234819249646845,0.6635071090047393,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6698564593301436,0.6349206349206349,0.6737247353224255,0.65359477124183,0.029227557411273485,0.0,0.07928346326090563,0.08120649651972157,0.9691362898500699,0.9568435864362442,0.8692335169896361,0.8663278052982986,0.00036300000000000004
52,0.27422472834587097,0.3128602206707001,0.9217117266545032,0.919953596287703,0.8365860015316428,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9692817571245648,0.9569649025616803,0.8696163452437944,0.8663278052982986,0.00036300000000000004
53,0.27361446619033813,0.3125392496585846,0.9218775916404047,0.919953596287703,0.8367223478028311,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.969423934594969,0.956922229624082,0.8698932148447017,0.8663278052982986,0.00036300000000000004
54,0.27308085560798645,0.31229427456855774,0.9217117266545032,0.919953596287703,0.8365860015316428,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9695691210918861,0.9569034198004553,0.8696163452437944,0.8663278052982986,0.00036300000000000004
55,0.27260348200798035,0.3124043941497803,0.9218775916404047,0.919953596287703,0.8367223478028311,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9697205864631018,0.9568330634857697,0.8698932148447017,0.8663278052982986,0.00036300000000000004
56,0.2721947729587555,0.3123166859149933,0.9218775916404047,0.919953596287703,0.8367223478028311,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9698754733574496,0.9568222712493643,0.8698932148447017,0.8663278052982986,0.00036300000000000004
57,0.27182626724243164,0.3127927780151367,0.9218775916404047,0.919953596287703,0.8367223478028311,0.8234819249646845,0.6698564593301436,0.6060606060606061,0.6763285024154589,0.6666666666666666,0.6730769230769231,0.6349206349206349,0.6750241080038573,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9699817835576393,0.9564682502332289,0.8698932148447017,0.8663278052982986,0.00036300000000000004
58,0.2715913653373718,0.31292322278022766,0.9220434566263062,0.919953596287703,0.8378578779357072,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.033402922755741124,0.0,0.07862000331729972,0.08120649651972157,0.9700832231265087,0.9564393002578225,0.8702399560902261,0.8663278052982986,0.00019965000000000003
59,0.2714722454547882,0.3131409287452698,0.9220434566263062,0.919953596287703,0.8378578779357072,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.033402922755741124,0.0,0.07862000331729972,0.08120649651972157,0.9701715385666102,0.9565022637330595,0.8702399560902261,0.8663278052982986,0.00019965000000000003
60,0.27148911356925964,0.3133143186569214,0.9218775916404047,0.919953596287703,0.8372235368474544,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9702291321640503,0.9566415249162299,0.8700481815736708,0.8663278052982986,0.00019965000000000003
61,0.2715781331062317,0.3134271502494812,0.9218775916404047,0.919953596287703,0.8372235368474544,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.970275166017675,0.9566851499266219,0.8700481815736708,0.8663278052982986,0.00019965000000000003
62,0.27162182331085205,0.313666969537735,0.9218775916404047,0.919953596287703,0.8372235368474544,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9703350243769066,0.9567578224534005,0.8700481815736708,0.8663278052982986,0.00019965000000000003
63,0.27169814705848694,0.3139812648296356,0.9218775916404047,0.919953596287703,0.8372235368474544,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9704017641432588,0.9567949543957518,0.8700481815736708,0.8663278052982986,0.00019965000000000003
64,0.2718256115913391,0.3141700029373169,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9704414827760166,0.9568421070463181,0.8693188528400875,0.8663278052982986,0.00019965000000000003
65,0.27203601598739624,0.314450204372406,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9704717650562421,0.9568886861195072,0.8693188528400875,0.8663278052982986,0.00019965000000000003
66,0.272063672542572,0.3148636519908905,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9705219563874016,0.956854834433984,0.8693188528400875,0.8663278052982986,0.00019965000000000003
67,0.2721727192401886,0.31493932008743286,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9705524435756576,0.9568338187387398,0.8695952292894378,0.8663278052982986,0.00010980750000000002
68,0.2723034918308258,0.3152019679546356,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9705979777977243,0.9568684174844528,0.8695952292894378,0.8663278052982986,0.00010980750000000002
69,0.2724599838256836,0.315456360578537,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9706345792923697,0.9569544666146707,0.8695952292894378,0.8663278052982986,0.00010980750000000002
70,0.27262380719184875,0.3157707154750824,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9706790100937294,0.9570832193847242,0.8695952292894378,0.8663278052982986,0.00010980750000000002
71,0.2728070914745331,0.31618350744247437,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9707110948008394,0.9570615647077859,0.8695952292894378,0.8663278052982986,0.00010980750000000002
72,0.2729523181915283,0.31658869981765747,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.0787858683032012,0.08120649651972157,0.9707551360310583,0.9570678845964502,0.8695952292894378,0.8663278052982986,0.00010980750000000002
73,0.2731400728225708,0.31718239188194275,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9708168204891533,0.95696212874005,0.8693188528400875,0.8663278052982986,0.00010980750000000002
74,0.27341243624687195,0.31755366921424866,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9708016150061654,0.9569931446753509,0.8693188528400875,0.8663278052982986,0.00010980750000000002
75,0.27344077825546265,0.31798669695854187,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9708901264578604,0.9569356670251231,0.8693188528400875,0.8663278052982986,0.00010980750000000002
76,0.27360063791275024,0.31837737560272217,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9709391176415146,0.9569705583937774,0.8693188528400875,0.8663278052982986,6.039412500000002e-05
77,0.27381443977355957,0.3186176121234894,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9709498798144985,0.9571089650451349,0.8693188528400875,0.8663278052982986,6.039412500000002e-05
78,0.2739828824996948,0.3189581334590912,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.970974826066629,0.9571071146353595,0.8693188528400875,0.8663278052982986,6.039412500000002e-05
79,0.2741912007331848,0.31929177045822144,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9710000838965299,0.9570711415162677,0.8693188528400875,0.8663278052982986,6.039412500000002e-05
80,0.2743595242500305,0.3196331560611725,0.9218775916404047,0.919953596287703,0.8367617027222045,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.971023684237378,0.9571210107769278,0.8693188528400875,0.8663278052982986,6.039412500000002e-05
81,0.2744772434234619,0.31992340087890625,0.9220434566263062,0.919953596287703,0.8373598989742984,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.033402922755741124,0.0,0.07862000331729972,0.08120649651972157,0.9710481712844604,0.9571219628497213,0.8703246807200792,0.8663278052982986,6.039412500000002e-05
82,0.274604469537735,0.32020965218544006,0.9220434566263062,0.919953596287703,0.8373598989742984,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.033402922755741124,0.0,0.07862000331729972,0.08120649651972157,0.9710639516223415,0.9570773317272879,0.8703246807200792,0.8663278052982986,6.039412500000002e-05
83,0.2747025787830353,0.32047662138938904,0.9222093216122077,0.919953596287703,0.8379941916245411,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.03549060542797495,0.0,0.07845413833139823,0.08120649651972157,0.9710940370100823,0.9571239108004771,0.8705166089703831,0.8663278052982986,6.039412500000002e-05
84,0.27479517459869385,0.32072582840919495,0.9222093216122077,0.919953596287703,0.8379941916245411,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.03549060542797495,0.0,0.07845413833139823,0.08120649651972157,0.9711185816418618,0.9571337480952365,0.8705166089703831,0.8663278052982986,6.039412500000002e-05
85,0.27488526701927185,0.3210110664367676,0.9222093216122077,0.919953596287703,0.8379941916245411,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.03549060542797495,0.0,0.07845413833139823,0.08120649651972157,0.9711485267833302,0.9571504251202256,0.8705166089703831,0.8663278052982986,3.321676875000001e-05
86,0.27503031492233276,0.32123884558677673,0.9222093216122077,0.919953596287703,0.8379941916245411,0.8234819249646845,0.6714285714285714,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6762589928057554,0.6349206349206349,0.6791907514450868,0.65359477124183,0.03549060542797495,0.0,0.07845413833139823,0.08120649651972157,0.9711624409138174,0.9571461390547924,0.8705166089703831,0.8663278052982986,3.321676875000001e-05
87,0.27518901228904724,0.32150253653526306,0.9222093216122077,0.919953596287703,0.837529793639606,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.03549060542797495,0.0,0.07862000331729972,0.08120649651972157,0.9711696935076543,0.9571340611863359,0.8697866088558471,0.8663278052982986,3.321676875000001e-05
88,0.2753402888774872,0.3217206299304962,0.9222093216122077,0.919953596287703,0.837529793639606,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.03549060542797495,0.0,0.07862000331729972,0.08120649651972157,0.9711803537004507,0.9571729459974821,0.8697866088558471,0.8663278052982986,3.321676875000001e-05
89,0.2754519283771515,0.3219608962535858,0.9222093216122077,0.919953596287703,0.837529793639606,0.8234819249646845,0.6682464454976303,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6746411483253588,0.6349206349206349,0.6785370548604427,0.65359477124183,0.03549060542797495,0.0,0.07862000331729972,0.08120649651972157,0.9711979895751198,0.9571652517354394,0.8697866088558471,0.8663278052982986,3.321676875000001e-05
90,0.2755069136619568,0.3222894072532654,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9712381679751858,0.9571634988666444,0.8695952292894378,0.8663278052982986,3.321676875000001e-05
91,0.27562248706817627,0.3224809467792511,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9712530155246334,0.9571973943573364,0.8695952292894378,0.8663278052982986,3.321676875000001e-05
92,0.2757663130760193,0.322733610868454,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9712610408197336,0.957199537390053,0.8695952292894378,0.8663278052982986,3.321676875000001e-05
93,0.2758903205394745,0.32292747497558594,0.9220434566263062,0.919953596287703,0.8368980699946929,0.8234819249646845,0.6650943396226415,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6730310262529833,0.6349206349206349,0.6778846153846153,0.65359477124183,0.033402922755741124,0.0,0.0787858683032012,0.08120649651972157,0.9712723769462329,0.9572380320372776,0.8695952292894378,0.8663278052982986,3.321676875000001e-05
94,0.2760084867477417,0.3231481611728668,0.9218775916404047,0.919953596287703,0.836268853646124,0.8234819249646845,0.6619718309859155,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6714285714285714,0.6349206349206349,0.6772334293948127,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9712813600182496,0.9572462140042225,0.8694040773858976,0.8663278052982986,1.8269222812500008e-05
95,0.27616560459136963,0.3233720660209656,0.9218775916404047,0.919953596287703,0.836268853646124,0.8234819249646845,0.6619718309859155,0.6060606060606061,0.6811594202898551,0.6666666666666666,0.6714285714285714,0.6349206349206349,0.6772334293948127,0.65359477124183,0.031315240083507306,0.0,0.07895173328910267,0.08120649651972157,0.9712927318319196,0.9572420254797697,0.8694040773858976,0.8663278052982986,1.8269222812500008e-05
96,0.2763514220714569,0.32359787821769714,0.9218775916404047,0.919953596287703,0.8367677168725329,0.8234819249646845,0.6604651162790698,0.6060606060606061,0.6859903381642513,0.6666666666666666,0.6729857819905213,0.6349206349206349,0.6807286673058486,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9712981314145863,0.9572440709715059,0.869559248161846,0.8663278052982986,1.8269222812500008e-05
97,0.27648869156837463,0.3238145112991333,0.9218775916404047,0.919953596287703,0.8367677168725329,0.8234819249646845,0.6604651162790698,0.6060606060606061,0.6859903381642513,0.6666666666666666,0.6729857819905213,0.6349206349206349,0.6807286673058486,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9713198991225657,0.9572492437054158,0.869559248161846,0.8663278052982986,1.8269222812500008e-05
98,0.27659904956817627,0.32402288913726807,0.9218775916404047,0.919953596287703,0.8367677168725329,0.8234819249646845,0.6604651162790698,0.6060606060606061,0.6859903381642513,0.6666666666666666,0.6729857819905213,0.6349206349206349,0.6807286673058486,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9713315174586897,0.9572202937300093,0.869559248161846,0.8663278052982986,1.8269222812500008e-05
99,0.2767341136932373,0.3242200016975403,0.9218775916404047,0.919953596287703,0.8367677168725329,0.8234819249646845,0.6604651162790698,0.6060606060606061,0.6859903381642513,0.6666666666666666,0.6729857819905213,0.6349206349206349,0.6807286673058486,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9713407565420829,0.9572492437054158,0.869559248161846,0.8663278052982986,1.8269222812500008e-05
100,0.2768869698047638,0.32443341612815857,0.9218775916404047,0.919953596287703,0.8367677168725329,0.8234819249646845,0.6604651162790698,0.6060606060606061,0.6859903381642513,0.6666666666666666,0.6729857819905213,0.6349206349206349,0.6807286673058486,0.65359477124183,0.033402922755741124,0.0,0.07895173328910267,0.08120649651972157,0.9713450781983387,0.9572569379674586,0.869559248161846,0.8663278052982986,1.8269222812500008e-05
